antecedents,consequents,antecedent support,consequent support,support,confidence,lift,leverage,conviction,zhangs_metric
"frozenset({'LUNCH BAG PINK POLKADOT', 'LUNCH BAG RED RETROSPOT'})",frozenset({'LUNCH BAG CARS BLUE'}),0.03630126057124621,0.06789532471677039,0.019786181586085846,0.545054945054945,8.027871540915019,0.01732149571197299,2.0488291171684514,0.9084104243835608
"frozenset({'LUNCH BAG RED RETROSPOT', 'LUNCH BAG CARS BLUE'})",frozenset({'LUNCH BAG PINK POLKADOT'}),0.03175363012605713,0.06558161799904261,0.019786181586085846,0.6231155778894472,9.501375490591643,0.017703727145075877,2.4793234402425397,0.9240954664341761
"frozenset({'LUNCH BAG PINK POLKADOT', 'LUNCH BAG SPACEBOY DESIGN'})",frozenset({'LUNCH BAG CARS BLUE'}),0.02537099090473911,0.06789532471677039,0.015956598053295037,0.6289308176100629,9.263241912954792,0.014234026387431547,2.5119431079666694,0.9152676817288802
"frozenset({'LUNCH BAG PINK POLKADOT', 'LUNCH BAG CARS BLUE'})",frozenset({'LUNCH BAG SPACEBOY DESIGN'}),0.030955800223392373,0.06637944790170736,0.015956598053295037,0.5154639175257731,7.765414353687548,0.013901769125110703,1.9268339053943484,0.8990548328667874
"frozenset({'LUNCH BAG SPACEBOY DESIGN', 'LUNCH BAG CARS BLUE'})",frozenset({'LUNCH BAG PINK POLKADOT'}),0.027764480612733365,0.06558161799904261,0.015956598053295037,0.5747126436781609,8.76331907039181,0.014135758491808934,2.1971459252454943,0.9111866075824717
"frozenset({'LUNCH BAG PINK POLKADOT', 'LUNCH BAG SUKI DESIGN'})",frozenset({'LUNCH BAG CARS BLUE'}),0.02656773575873624,0.06789532471677039,0.015158768150630286,0.5705705705705705,8.403679825536463,0.013354943104301537,2.170565432652555,0.9050496292366027
"frozenset({'LUNCH BAG CARS BLUE', 'LUNCH BAG SUKI DESIGN'})",frozenset({'LUNCH BAG PINK POLKADOT'}),0.028881442476464018,0.06558161799904261,0.015158768150630286,0.5248618784530387,8.003185869258377,0.0132646764228775,1.9666247342113172,0.9010740785582096
"frozenset({'LUNCH BAG WOODLAND', 'LUNCH BAG PINK POLKADOT'})",frozenset({'LUNCH BAG CARS BLUE'}),0.0218605393330142,0.06789532471677039,0.013962023296633158,0.6386861313868614,9.406923584962303,0.012477794880134428,2.5797644548242924,0.913668608715917
"frozenset({'LUNCH BAG WOODLAND', 'LUNCH BAG CARS BLUE'})",frozenset({'LUNCH BAG PINK POLKADOT'}),0.024413595021541407,0.06558161799904261,0.013962023296633158,0.5718954248366013,8.720361623968321,0.0123609402339471,2.1826872129182666,0.9074807233982896
"frozenset({'LUNCH BAG RED RETROSPOT', 'LUNCH BAG SPACEBOY DESIGN'})",frozenset({'LUNCH BAG CARS BLUE'}),0.030955800223392373,0.06789532471677039,0.016515078985160365,0.5335051546391754,7.857759821677349,0.014413324877125667,1.998102839833664,0.900616572442688
"frozenset({'LUNCH BAG RED RETROSPOT', 'LUNCH BAG CARS BLUE'})",frozenset({'LUNCH BAG SPACEBOY DESIGN'}),0.03175363012605713,0.06637944790170736,0.016515078985160365,0.5201005025125628,7.835264060688055,0.014407290548517672,1.945450155681259,0.9009813100481182
"frozenset({'LUNCH BAG SPACEBOY DESIGN', 'LUNCH BAG CARS BLUE'})",frozenset({'LUNCH BAG RED RETROSPOT'}),0.027764480612733365,0.08568693154619435,0.016515078985160365,0.5948275862068966,6.941870545174341,0.014136025835481441,2.2566024668221587,0.8803901840315688
"frozenset({'LUNCH BAG RED RETROSPOT', 'LUNCH BAG CARS BLUE'})",frozenset({'LUNCH BAG SUKI DESIGN'}),0.03175363012605713,0.0665390138822403,0.01723312589755864,0.5427135678391959,8.156321174216405,0.015120270661789401,2.041304793817958,0.9061698894015967
"frozenset({'LUNCH BAG RED RETROSPOT', 'LUNCH BAG SUKI DESIGN'})",frozenset({'LUNCH BAG CARS BLUE'}),0.03263124301898835,0.06789532471677039,0.01723312589755864,0.5281173594132029,7.778405385293873,0.01501761705687258,1.9752891823359633,0.9008342878961436
"frozenset({'LUNCH BAG CARS BLUE', 'LUNCH BAG SUKI DESIGN'})",frozenset({'LUNCH BAG RED RETROSPOT'}),0.028881442476464018,0.08568693154619435,0.01723312589755864,0.5966850828729282,6.963548257662274,0.01475836371312252,2.266995416303272,0.8818645707817578
"frozenset({'LUNCH BAG WOODLAND', 'LUNCH BAG RED RETROSPOT'})",frozenset({'LUNCH BAG CARS BLUE'}),0.027764480612733365,0.06789532471677039,0.015876815063028564,0.5718390804597702,8.422363142752948,0.013991736636234556,2.176996154352778,0.9064351793432945
"frozenset({'LUNCH BAG WOODLAND', 'LUNCH BAG CARS BLUE'})",frozenset({'LUNCH BAG RED RETROSPOT'}),0.024413595021541407,0.08568693154619435,0.015876815063028564,0.6503267973856209,7.589568043232191,0.013784889017621234,2.614764476138921,0.8899675018862714
"frozenset({'LUNCH BAG RED RETROSPOT', 'LUNCH BAG CARS BLUE'})",frozenset({'LUNCH BAG WOODLAND'}),0.03175363012605713,0.051220679751077074,0.015876815063028564,0.5,9.761682242990654,0.014250372543407639,1.897558640497846,0.9269940672379696
"frozenset({'LUNCH BAG SPACEBOY DESIGN', 'LUNCH BAG CARS BLUE'})",frozenset({'LUNCH BAG SUKI DESIGN'}),0.027764480612733365,0.0665390138822403,0.015158768150630286,0.5459770114942529,8.205366741089888,0.013311346989706428,2.0559773618289903,0.9032055767187541
"frozenset({'LUNCH BAG SPACEBOY DESIGN', 'LUNCH BAG SUKI DESIGN'})",frozenset({'LUNCH BAG CARS BLUE'}),0.027604914632200415,0.06789532471677039,0.015158768150630286,0.5491329479768786,8.087934629779314,0.013284523507898313,2.067360369538445,0.9012376280379321
"frozenset({'LUNCH BAG CARS BLUE', 'LUNCH BAG SUKI DESIGN'})",frozenset({'LUNCH BAG SPACEBOY DESIGN'}),0.028881442476464018,0.06637944790170736,0.015158768150630286,0.5248618784530387,7.906993731406715,0.013241633944437683,1.9649455805789646,0.8995087949910926
"frozenset({'LUNCH BAG WOODLAND', 'LUNCH BAG SPACEBOY DESIGN'})",frozenset({'LUNCH BAG CARS BLUE'}),0.02624860379767034,0.06789532471677039,0.014839636189564385,0.5653495440729482,8.326781651481003,0.013057478711359705,2.144492574602675,0.9036244620352138
"frozenset({'LUNCH BAG WOODLAND', 'LUNCH BAG CARS BLUE'})",frozenset({'LUNCH BAG SPACEBOY DESIGN'}),0.024413595021541407,0.06637944790170736,0.014839636189564385,0.6078431372549019,9.157098416289593,0.013219075230738595,2.3807324078506458,0.9130868340245022
"frozenset({'LUNCH BAG SPACEBOY DESIGN', 'LUNCH BAG CARS BLUE'})",frozenset({'LUNCH BAG WOODLAND'}),0.027764480612733365,0.051220679751077074,0.014839636189564385,0.5344827586206896,10.43490170802449,0.013417520619644581,2.0381185397939827,0.929988405520878
"frozenset({'LUNCH BAG WOODLAND', 'LUNCH BAG CARS BLUE'})",frozenset({'LUNCH BAG SUKI DESIGN'}),0.024413595021541407,0.0665390138822403,0.013323759374501356,0.545751633986928,8.20197959279635,0.01169930283644762,2.0549572787916146,0.9000517120812349
"frozenset({'LUNCH BAG WOODLAND', 'LUNCH BAG SUKI DESIGN'})",frozenset({'LUNCH BAG CARS BLUE'}),0.02209988830381363,0.06789532471677039,0.013323759374501356,0.6028880866425992,8.879670126884063,0.011823280281909574,2.3472090459404957,0.9074374706571193
"frozenset({'LUNCH BAG PINK POLKADOT', 'LUNCH BAG DOLLY GIRL DESIGN'})",frozenset({'LUNCH BAG RED RETROSPOT'}),0.016515078985160365,0.08568693154619435,0.01244614648157013,0.753623188405797,8.795077321674357,0.0110310200390887,3.7110353954889743,0.9011831439429394
"frozenset({'LUNCH BAG RED RETROSPOT', 'LUNCH BAG DOLLY GIRL DESIGN'})",frozenset({'LUNCH BAG PINK POLKADOT'}),0.020105313547151747,0.06558161799904261,0.01244614648157013,0.6190476190476191,9.439346541536322,0.011127607488769847,2.4528482527525135,0.9124046446958025
"frozenset({'LUNCH BAG PINK POLKADOT', 'LUNCH BAG DOLLY GIRL DESIGN'})",frozenset({'LUNCH BAG SPACEBOY DESIGN'}),0.016515078985160365,0.06637944790170736,0.011408967608105952,0.6908212560386473,10.40715579710145,0.010312705783017918,3.019678973192915,0.9190911303347419
"frozenset({'LUNCH BAG PINK POLKADOT', 'LUNCH BAG DOLLY GIRL DESIGN'})",frozenset({'LUNCH BAG SUKI DESIGN'}),0.016515078985160365,0.0665390138822403,0.010371788734641774,0.6280193236714975,9.438362353595384,0.009272891664781895,2.5094340795633276,0.9090626579553326
"frozenset({'LUNCH BAG DOLLY GIRL DESIGN', 'LUNCH BAG SUKI DESIGN'})",frozenset({'LUNCH BAG PINK POLKADOT'}),0.018669219722355194,0.06558161799904261,0.010371788734641774,0.5555555555555556,8.471208434712084,0.009147431098470084,2.102441359502154,0.8987317073170732
"frozenset({'LUNCH BAG RED RETROSPOT', 'LUNCH BAG DOLLY GIRL DESIGN'})",frozenset({'LUNCH BAG SPACEBOY DESIGN'}),0.020105313547151747,0.06637944790170736,0.013722674325833732,0.6825396825396826,10.28239468864469,0.012388094712683081,2.940904739109622,0.9212687881301053
"frozenset({'LUNCH BAG SPACEBOY DESIGN', 'LUNCH BAG DOLLY GIRL DESIGN'})",frozenset({'LUNCH BAG RED RETROSPOT'}),0.023535982128610182,0.08568693154619435,0.013722674325833732,0.583050847457627,6.804431398541804,0.011705948236307058,2.192864676372948,0.8735979341677481
"frozenset({'LUNCH BAG RED RETROSPOT', 'LUNCH BAG DOLLY GIRL DESIGN'})",frozenset({'LUNCH BAG SUKI DESIGN'}),0.020105313547151747,0.0665390138822403,0.012525929471836604,0.623015873015873,9.363166609569488,0.01118814173461588,2.4761280894913207,0.9115250218589267
"frozenset({'LUNCH BAG DOLLY GIRL DESIGN', 'LUNCH BAG SUKI DESIGN'})",frozenset({'LUNCH BAG RED RETROSPOT'}),0.018669219722355194,0.08568693154619435,0.012525929471836604,0.6709401709401709,7.830134173709593,0.010926221319466294,2.7785617924440325,0.8888830200403915
"frozenset({'LUNCH BAG WOODLAND', 'LUNCH BAG DOLLY GIRL DESIGN'})",frozenset({'LUNCH BAG RED RETROSPOT'}),0.016116164033827988,0.08568693154619435,0.011408967608105952,0.7079207920792079,8.261712484097572,0.010028022963752093,3.1303599970791307,0.8933572104185143
"frozenset({'LUNCH BAG RED RETROSPOT', 'LUNCH BAG DOLLY GIRL DESIGN'})",frozenset({'LUNCH BAG WOODLAND'}),0.020105313547151747,0.051220679751077074,0.011408967608105952,0.5674603174603174,11.078734609108439,0.010379159781612302,2.193508153236042,0.9284028136006642
"frozenset({'LUNCH BAG SPACEBOY DESIGN', 'LUNCH BAG DOLLY GIRL DESIGN'})",frozenset({'LUNCH BAG SUKI DESIGN'}),0.023535982128610182,0.0665390138822403,0.01244614648157013,0.5288135593220339,7.947421046213877,0.010880085439982376,1.9810862655017203,0.8952434525193738
"frozenset({'LUNCH BAG DOLLY GIRL DESIGN', 'LUNCH BAG SUKI DESIGN'})",frozenset({'LUNCH BAG SPACEBOY DESIGN'}),0.018669219722355194,0.06637944790170736,0.01244614648157013,0.6666666666666666,10.04326923076923,0.011206893983644526,2.800861656294878,0.9175609756097561
"frozenset({'LUNCH BAG WOODLAND', 'LUNCH BAG DOLLY GIRL DESIGN'})",frozenset({'LUNCH BAG SPACEBOY DESIGN'}),0.016116164033827988,0.06637944790170736,0.012047231530237753,0.7475247524752475,11.261388518659558,0.010977449459378898,3.697869637722649,0.9261266118621021
"frozenset({'LUNCH BAG SPACEBOY DESIGN', 'LUNCH BAG DOLLY GIRL DESIGN'})",frozenset({'LUNCH BAG WOODLAND'}),0.023535982128610182,0.051220679751077074,0.012047231530237753,0.5118644067796609,9.993315380959922,0.010841702527001137,1.9436798574543905,0.9216244455759435
"frozenset({'LUNCH BAG WOODLAND', 'LUNCH BAG DOLLY GIRL DESIGN'})",frozenset({'LUNCH BAG SUKI DESIGN'}),0.016116164033827988,0.0665390138822403,0.010132439763842349,0.6287128712871287,9.448785526034618,0.009060086101467007,2.5141215892771664,0.9088128701719616
"frozenset({'LUNCH BAG DOLLY GIRL DESIGN', 'LUNCH BAG SUKI DESIGN'})",frozenset({'LUNCH BAG WOODLAND'}),0.018669219722355194,0.051220679751077074,0.010132439763842349,0.5427350427350427,10.59601405863088,0.0091761896392411,2.074900569516336,0.9228538505857499
"frozenset({'LUNCH BAG PINK POLKADOT', 'LUNCH BAG SPACEBOY DESIGN'})",frozenset({'LUNCH BAG RED RETROSPOT'}),0.02537099090473911,0.08568693154619435,0.017312908887825117,0.6823899371069183,7.963757422437723,0.015138946526911619,2.878728274933765,0.89719382904946
"frozenset({'LUNCH BAG RED RETROSPOT', 'LUNCH BAG SPACEBOY DESIGN'})",frozenset({'LUNCH BAG PINK POLKADOT'}),0.030955800223392373,0.06558161799904261,0.017312908887825117,0.5592783505154639,8.527974264429227,0.01528277742271992,2.1202007731951547,0.910937662434239
"frozenset({'LUNCH BAG PINK POLKADOT', 'LUNCH BAG SUKI DESIGN'})",frozenset({'LUNCH BAG RED RETROSPOT'}),0.02656773575873624,0.08568693154619435,0.018509653741822243,0.6966966966966966,8.130722901672621,0.016233145986526032,3.0145173445061113,0.900945795850538
"frozenset({'LUNCH BAG PINK POLKADOT', 'LUNCH BAG RED RETROSPOT'})",frozenset({'LUNCH BAG SUKI DESIGN'}),0.03630126057124621,0.0665390138822403,0.018509653741822243,0.5098901098901099,7.663024745039134,0.016094203660729268,1.9045952855765949,0.9022562669323504
"frozenset({'LUNCH BAG RED RETROSPOT', 'LUNCH BAG SUKI DESIGN'})",frozenset({'LUNCH BAG PINK POLKADOT'}),0.03263124301898835,0.06558161799904261,0.018509653741822243,0.567237163814181,8.64933164385273,0.016369644027317023,2.159192758408992,0.9142161393530038
"frozenset({'LUNCH BAG PINK POLKADOT', 'LUNCH BAG VINTAGE LEAF DESIGN'})",frozenset({'LUNCH BAG RED RETROSPOT'}),0.015158768150630286,0.08568693154619435,0.01077070368597415,0.7105263157894737,8.29211996471626,0.009471795357126462,3.1585360546586014,0.8929394397638079
"frozenset({'LUNCH BAG RED RETROSPOT', 'LUNCH BAG VINTAGE LEAF DESIGN'})",frozenset({'LUNCH BAG PINK POLKADOT'}),0.019865964576352323,0.06558161799904261,0.01077070368597415,0.5421686746987951,8.26708293026119,0.0094678615859453,2.0409664659494595,0.8968552435219103
"frozenset({'LUNCH BAG WOODLAND', 'LUNCH BAG PINK POLKADOT'})",frozenset({'LUNCH BAG RED RETROSPOT'}),0.0218605393330142,0.08568693154619435,0.016275730014360938,0.7445255474452555,8.688904293928148,0.014402567476970062,3.578882582233468,0.9046876499376261
"frozenset({'LUNCH BAG WOODLAND', 'LUNCH BAG RED RETROSPOT'})",frozenset({'LUNCH BAG PINK POLKADOT'}),0.027764480612733365,0.06558161799904261,0.016275730014360938,0.5862068965517241,8.938585451799646,0.014454890452874835,2.2581777565023136,0.9134879949025401
"frozenset({'LUNCH BAG PINK POLKADOT', 'LUNCH BAG SPACEBOY DESIGN'})",frozenset({'LUNCH BAG SUKI DESIGN'}),0.02537099090473911,0.0665390138822403,0.013004627413435456,0.5125786163522013,7.703429709062939,0.011316466697418828,1.9151006037770812,0.8928399243072548
"frozenset({'LUNCH BAG WOODLAND', 'LUNCH BAG PINK POLKADOT'})",frozenset({'LUNCH BAG SPACEBOY DESIGN'}),0.0218605393330142,0.06637944790170736,0.013722674325833732,0.6277372262773723,9.456800954519933,0.012271583794074692,2.5079610909307077,0.9142418149398689
"frozenset({'LUNCH BAG WOODLAND', 'LUNCH BAG SPACEBOY DESIGN'})",frozenset({'LUNCH BAG PINK POLKADOT'}),0.02624860379767034,0.06558161799904261,0.013722674325833732,0.5227963525835866,7.971690368957025,0.012001248418566698,1.9581124055943628,0.8981307698903424
"frozenset({'LUNCH BAG PINK POLKADOT', 'LUNCH BAG SPACEBOY DESIGN'})",frozenset({'LUNCH BAG WOODLAND'}),0.02537099090473911,0.051220679751077074,0.013722674325833732,0.5408805031446541,10.55980720625404,0.0124231549257346,2.0665193413640925,0.9288675926348974
"frozenset({'LUNCH BAG WOODLAND', 'LUNCH BAG PINK POLKADOT'})",frozenset({'LUNCH BAG SUKI DESIGN'}),0.0218605393330142,0.0665390138822403,0.012845061432902505,0.5875912408759124,8.830777713595548,0.011390482702749814,2.2634363734182847,0.9065779741217717
"frozenset({'LUNCH BAG WOODLAND', 'LUNCH BAG SUKI DESIGN'})",frozenset({'LUNCH BAG PINK POLKADOT'}),0.02209988830381363,0.06558161799904261,0.012845061432902505,0.5812274368231046,8.862657777543545,0.011395715000340291,2.2313266535712515,0.9072164112584672
"frozenset({'LUNCH BAG RED RETROSPOT', 'LUNCH BAG SPACEBOY DESIGN'})",frozenset({'LUNCH BAG SUKI DESIGN'}),0.030955800223392373,0.0665390138822403,0.016674644965693316,0.5386597938144331,8.095397908477343,0.014614876544893154,2.0233679475625186,0.9044716712218251
"frozenset({'LUNCH BAG RED RETROSPOT', 'LUNCH BAG SUKI DESIGN'})",frozenset({'LUNCH BAG SPACEBOY DESIGN'}),0.03263124301898835,0.06637944790170736,0.016674644965693316,0.5110024449877751,7.698202698890353,0.014508601069746427,1.9092540290410087,0.8994497114388595
"frozenset({'LUNCH BAG SPACEBOY DESIGN', 'LUNCH BAG SUKI DESIGN'})",frozenset({'LUNCH BAG RED RETROSPOT'}),0.027604914632200415,0.08568693154619435,0.016674644965693316,0.6040462427745665,7.0494558723802765,0.014309264535265421,2.309141034197203,0.8825065991649172
"frozenset({'LUNCH BAG RED RETROSPOT', 'LUNCH BAG VINTAGE LEAF DESIGN'})",frozenset({'LUNCH BAG SPACEBOY DESIGN'}),0.019865964576352323,0.06637944790170736,0.011089835647040051,0.5582329317269076,8.409725440222427,0.009771143886426909,2.113377431567953,0.8989485334809076
"frozenset({'LUNCH BAG SPACEBOY DESIGN', 'LUNCH BAG VINTAGE LEAF DESIGN'})",frozenset({'LUNCH BAG RED RETROSPOT'}),0.016515078985160365,0.08568693154619435,0.011089835647040051,0.6714975845410628,7.836639408414974,0.009674709204558622,2.7832765466167317,0.8870438815654704
"frozenset({'LUNCH BAG WOODLAND', 'LUNCH BAG RED RETROSPOT'})",frozenset({'LUNCH BAG SPACEBOY DESIGN'}),0.027764480612733365,0.06637944790170736,0.016834210946226266,0.6063218390804598,9.134180205570292,0.014991220051875368,2.3715324973007728,0.9159520325943141
"frozenset({'LUNCH BAG WOODLAND', 'LUNCH BAG SPACEBOY DESIGN'})",frozenset({'LUNCH BAG RED RETROSPOT'}),0.02624860379767034,0.08568693154619435,0.016834210946226266,0.6413373860182371,7.484658097162555,0.01458504862943211,2.54922880950256,0.8897480055373157
"frozenset({'LUNCH BAG RED RETROSPOT', 'LUNCH BAG SPACEBOY DESIGN'})",frozenset({'LUNCH BAG WOODLAND'}),0.030955800223392373,0.051220679751077074,0.016834210946226266,0.5438144329896908,10.61708738799499,0.015248633816545565,2.0798100353479216,0.9347480847165176
"frozenset({'LUNCH BAG RED RETROSPOT', 'LUNCH BAG VINTAGE LEAF DESIGN'})",frozenset({'LUNCH BAG SUKI DESIGN'}),0.019865964576352323,0.0665390138822403,0.012047231530237753,0.606425702811245,9.113836641530149,0.010725369837507753,2.371752913707369,0.9083214063346514
"frozenset({'LUNCH BAG SUKI DESIGN', 'LUNCH BAG VINTAGE LEAF DESIGN'})",frozenset({'LUNCH BAG RED RETROSPOT'}),0.018988351683421095,0.08568693154619435,0.012047231530237753,0.634453781512605,7.404323740669452,0.010420177939365385,2.5012242562299507,0.8816855317187089
"frozenset({'LUNCH BAG WOODLAND', 'LUNCH BAG RED RETROSPOT'})",frozenset({'LUNCH BAG SUKI DESIGN'}),0.027764480612733365,0.0665390138822403,0.015637466092229137,0.5632183908045977,8.464483585545358,0.013790044931305279,2.137134362953818,0.9070428762346888
"frozenset({'LUNCH BAG WOODLAND', 'LUNCH BAG SUKI DESIGN'})",frozenset({'LUNCH BAG RED RETROSPOT'}),0.02209988830381363,0.08568693154619435,0.015637466092229137,0.7075812274368231,8.257749631930299,0.013743794475961718,3.126724937798816,0.8987642213612214
"frozenset({'LUNCH BAG SPACEBOY DESIGN', 'LUNCH BAG VINTAGE LEAF DESIGN'})",frozenset({'LUNCH BAG SUKI DESIGN'}),0.016515078985160365,0.0665390138822403,0.011728099569171853,0.7101449275362318,10.67260973829632,0.010629202499311971,3.2204404021062705,0.9215212003516422
"frozenset({'LUNCH BAG SUKI DESIGN', 'LUNCH BAG VINTAGE LEAF DESIGN'})",frozenset({'LUNCH BAG SPACEBOY DESIGN'}),0.018988351683421095,0.06637944790170736,0.011728099569171853,0.6176470588235294,9.3047935520362,0.010467663267862904,2.4417768285647656,0.9098041949375715
"frozenset({'LUNCH BAG WOODLAND', 'LUNCH BAG SUKI DESIGN'})",frozenset({'LUNCH BAG SPACEBOY DESIGN'}),0.02209988830381363,0.06637944790170736,0.01308441040370193,0.592057761732852,8.919293251874478,0.011617432019405382,2.2886096719577615,0.9079490664368991
"frozenset({'WOODLAND CHARLOTTE BAG', 'STRAWBERRY CHARLOTTE BAG'})",frozenset({'RED RETROSPOT CHARLOTTE BAG'}),0.013882240306366683,0.046194351364289135,0.0102920057443753,0.7413793103448276,16.049133464355904,0.0096507246579395,3.6880485080580825,0.9508918491758861
"frozenset({'WOODLAND CHARLOTTE BAG', 'RED RETROSPOT CHARLOTTE BAG'})",frozenset({'STRAWBERRY CHARLOTTE BAG'}),0.016116164033827988,0.03382798787298548,0.0102920057443753,0.6386138613861386,18.878269194844012,0.009746828342879921,2.673517074652835,0.9625415192591532
"frozenset({'STRAWBERRY CHARLOTTE BAG', 'RED RETROSPOT CHARLOTTE BAG'})",frozenset({'WOODLAND CHARLOTTE BAG'}),0.020504228498484125,0.029041008456996968,0.0102920057443753,0.5019455252918288,17.284025313208193,0.009696542271146623,1.9495036002074357,0.961865415445659
"frozenset({'WOODEN PICTURE FRAME WHITE FINISH', 'WHITE HANGING HEART T-LIGHT HOLDER'})",frozenset({'WOODEN FRAME ANTIQUE WHITE'}),0.021302058401148877,0.05616722514759853,0.011887665549704803,0.5580524344569288,9.935552860061286,0.01069118803938018,2.1356216176745013,0.9189263714565677
"frozenset({'WOODEN FRAME ANTIQUE WHITE', 'WHITE HANGING HEART T-LIGHT HOLDER'})",frozenset({'WOODEN PICTURE FRAME WHITE FINISH'}),0.01707355991702569,0.06231051539811712,0.011887665549704803,0.6962616822429907,11.174063924754988,0.0108238032315943,3.0871623031508144,0.9263226706179726
"frozenset({'LUNCH BAG RED RETROSPOT', 'LUNCH BAG  BLACK SKULL.', 'LUNCH BAG SUKI DESIGN'})",frozenset({'LUNCH BAG APPLE DESIGN'}),0.019227700654220522,0.05935854475825754,0.01077070368597415,0.5601659751037343,9.43698969348146,0.009629375356092224,2.1386282142760367,0.9115612317759882
"frozenset({'LUNCH BAG RED RETROSPOT', 'LUNCH BAG  BLACK SKULL.', 'LUNCH BAG APPLE DESIGN'})",frozenset({'LUNCH BAG SUKI DESIGN'}),0.015398117121429711,0.0665390138822403,0.01077070368597415,0.6994818652849741,10.512356953815187,0.009746128157070977,3.1061719020815115,0.9190251105168858
"frozenset({'LUNCH BAG RED RETROSPOT', 'LUNCH BAG APPLE DESIGN', 'LUNCH BAG SUKI DESIGN'})",frozenset({'LUNCH BAG  BLACK SKULL.'}),0.015637466092229137,0.07579384075315143,0.01077070368597415,0.6887755102040817,9.087486573576799,0.00958548007119693,2.9695804461046285,0.9040963479284115
"frozenset({'LUNCH BAG  BLACK SKULL.', 'LUNCH BAG SUKI DESIGN', 'LUNCH BAG APPLE DESIGN'})",frozenset({'LUNCH BAG RED RETROSPOT'}),0.015477900111696186,0.08568693154619435,0.01077070368597415,0.6958762886597938,8.121148419052007,0.009444449918624405,3.0063853437294625,0.8906500990455608
"frozenset({'LUNCH BAG PINK POLKADOT', 'LUNCH BAG  BLACK SKULL.', 'LUNCH BAG CARS BLUE'})",frozenset({'LUNCH BAG RED RETROSPOT'}),0.019546832615286423,0.08568693154619435,0.014440721238232009,0.7387755102040816,8.621799110705735,0.012765813129981042,3.5001047151747247,0.901639115788319
"frozenset({'LUNCH BAG PINK POLKADOT', 'LUNCH BAG  BLACK SKULL.', 'LUNCH BAG RED RETROSPOT'})",frozenset({'LUNCH BAG CARS BLUE'}),0.02241902026487953,0.06789532471677039,0.014440721238232009,0.6441281138790035,9.48707612145644,0.012918574577516159,2.6192141375458746,0.9151093001014973
"frozenset({'LUNCH BAG PINK POLKADOT', 'LUNCH BAG CARS BLUE', 'LUNCH BAG RED RETROSPOT'})",frozenset({'LUNCH BAG  BLACK SKULL.'}),0.019786181586085846,0.07579384075315143,0.014440721238232009,0.7298387096774194,9.629261460101867,0.01294105054198328,3.42094220139132,0.9142391780430135
"frozenset({'LUNCH BAG RED RETROSPOT', 'LUNCH BAG  BLACK SKULL.', 'LUNCH BAG CARS BLUE'})",frozenset({'LUNCH BAG PINK POLKADOT'}),0.01906813467368757,0.06558161799904261,0.014440721238232009,0.7573221757322175,11.547781205143082,0.013190202114107931,3.8504481603142886,0.931158738111661
"frozenset({'LUNCH BAG PINK POLKADOT', 'LUNCH BAG  BLACK SKULL.', 'LUNCH BAG CARS BLUE'})",frozenset({'LUNCH BAG SPACEBOY DESIGN'}),0.019546832615286423,0.06637944790170736,0.011169618637306526,0.5714285714285714,8.608516483516484,0.009872110680076727,2.178447954896016,0.9014565871917977
"frozenset({'LUNCH BAG PINK POLKADOT', 'LUNCH BAG  BLACK SKULL.', 'LUNCH BAG SPACEBOY DESIGN'})",frozenset({'LUNCH BAG CARS BLUE'}),0.016195947024094465,0.06789532471677039,0.011169618637306526,0.689655172413793,10.157623890757323,0.010069989555010022,3.00344839813485,0.916393642040386
"frozenset({'LUNCH BAG PINK POLKADOT', 'LUNCH BAG SPACEBOY DESIGN', 'LUNCH BAG CARS BLUE'})",frozenset({'LUNCH BAG  BLACK SKULL.'}),0.015956598053295037,0.07579384075315143,0.011169618637306526,0.7,9.23557894736842,0.009960206785493036,3.0806871974894947,0.9061826773842341
"frozenset({'LUNCH BAG  BLACK SKULL.', 'LUNCH BAG CARS BLUE', 'LUNCH BAG SPACEBOY DESIGN'})",frozenset({'LUNCH BAG PINK POLKADOT'}),0.016036381043561514,0.06558161799904261,0.011169618637306526,0.6965174129353233,10.62061953008679,0.010117926821620587,3.0789851603638096,0.920606734544949
"frozenset({'LUNCH BAG PINK POLKADOT', 'LUNCH BAG  BLACK SKULL.', 'LUNCH BAG CARS BLUE'})",frozenset({'LUNCH BAG SUKI DESIGN'}),0.019546832615286423,0.0665390138822403,0.011648316578905377,0.5959183673469387,8.955924240199677,0.010347689612163006,2.310080218170213,0.9060525227483761
"frozenset({'LUNCH BAG PINK POLKADOT', 'LUNCH BAG  BLACK SKULL.', 'LUNCH BAG SUKI DESIGN'})",frozenset({'LUNCH BAG CARS BLUE'}),0.01707355991702569,0.06789532471677039,0.011648316578905377,0.6822429906542056,10.048453166697781,0.010489101684267683,2.9333882428031046,0.9161236879558797
"frozenset({'LUNCH BAG PINK POLKADOT', 'LUNCH BAG CARS BLUE', 'LUNCH BAG SUKI DESIGN'})",frozenset({'LUNCH BAG  BLACK SKULL.'}),0.015158768150630286,0.07579384075315143,0.011648316578905377,0.7684210526315789,10.138304709141273,0.010499375319682562,3.9908902331113905,0.9152380614174487
"frozenset({'LUNCH BAG  BLACK SKULL.', 'LUNCH BAG CARS BLUE', 'LUNCH BAG SUKI DESIGN'})",frozenset({'LUNCH BAG PINK POLKADOT'}),0.01707355991702569,0.06558161799904261,0.011648316578905377,0.6822429906542056,10.402960638515587,0.010528604894543233,2.940669613944189,0.9195739192314535
